,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
146,ZL3MEVUK2xGKa5ZVhXqDaT,"[8, 5, 6, -2, -3, 12, -8, 12]","[-1, 11, 3, 4, 0, -9, -5, 13]",<class 'list'>,<class 'list'>,8,8
147,k5oLpe7j4Y58PC3gU3gX7E,"[3, -7, -10, -2]","[0, -2, -4, 3]",<class 'list'>,<class 'list'>,4,4
148,7TSBAYTqSz6MAk5ACuxeZH,"[11, 4, 5, 5, 7, -7]","[5, 0, -3, -2, -3, 2]",<class 'list'>,<class 'list'>,6,6
149,CsdQQJ5UW78aCFWixn9Kqn,"[15, -5, 5, -2, -6, 5, -3, 8, 9, 9, -10, 4, 7]","[-10, 4, 10, 2, 10, 6, -8, -1, 6, -2, 4, -6, 2]",<class 'list'>,<class 'list'>,13,13
150,BRVWdmvUkvo8j7JnBUcAB8,"[7, 3, 4, 10, 10, -5]","[6, 3, 4, 4, 8, 1]",<class 'list'>,<class 'list'>,6,6
151,Rfya2BawqZMT6MQZ8uFNtu,"[8, 4, -5, 8, 6, 3, 1, -4]","[3, 4, 0, 2, 5, 4, -5, 0]",<class 'list'>,<class 'list'>,8,8
152,PHfRHbSbvv9pDLgKCpXDLN,"[-4, 2, -11, -4, -2, -11, -2, -1]","[-9, -7, -8, -7, -10, 4, -6, 0]",<class 'list'>,<class 'list'>,8,8
153,YbDJwZeH75q3WVreBWT3Sv,"[-6, -9, 3, 7, -7, 7, -12, -9, -10, -11]","[9, 6, -4, 3, 14, -10, -3, -10, 11, -8]",<class 'list'>,<class 'list'>,10,10
154,9B6fFUHoPXCH98RLC5ospH,"[-4, 12, 3, 8, -5, 7, 12, -1]","[-5, 8, -1, 8, 11, 6, 4, 1]",<class 'list'>,<class 'list'>,8,8
155,7nQ2AHFDR839NPEPn8byrm,"[-14, -6, 3, 0, 3, 7, -10, -9, -5]","[3, -3, 2, 3, -12, -4, -3, -5, -15]",<class 'list'>,<class 'list'>,9,9
156,jaqBBRoFwrcTDhC6n2sffD,"[7, 1, -5, 6, 4, 5, 7, 7, 0, 7, -7, -4, 0]","[0, 7, -1, -1, 3, -1, 2, -2, 0, -3, -5, -6, 7]",<class 'list'>,<class 'list'>,13,13
157,LqVwNr3ChBqC9onkUipLbU,"[11, 4, -5, 18, 6]","[3, -6, 0, -3, 10]",<class 'list'>,<class 'list'>,5,5
158,2C6EVi6F68Mzq8mn5BZq4f,"[-3, 4, -5, 10, -9, 7, -7, -12, -11]","[1, 6, -6, 14, -15, 11, -13, 6, 0]",<class 'list'>,<class 'list'>,9,9
159,95TzZkcLocpDbKw6F598y4,[-14],[-2],<class 'list'>,<class 'list'>,1,1
160,FbtxZv9vcNgZGyPDe3d8PR,"[5, -4, -2, -2, -3, -4, -1, -3, -6, 0, -1]","[4, 5, -2, 0, 0, -2, -7, -1, -7, -2, -8]",<class 'list'>,<class 'list'>,11,11
161,Wx5MaEK2xX36StfyAezV8U,"[-13, 4]","[9, 8]",<class 'list'>,<class 'list'>,2,2
162,evRmKJQPhwkpFCcJAcQoyf,"[2, -4, 6, 8, -7, -6, -1, 10, 3, -3, 6, -3]","[3, 4, 2, -4, -2, -2, 6, -8, -6, 5, -9, -9]",<class 'list'>,<class 'list'>,12,12
163,hte3LoT4tCra9LrZYYHWie,"[-1, 5, -12, -10, 0]","[-10, -9, -5, 6, 8]",<class 'list'>,<class 'list'>,5,5
164,9pWS6SeUwFCkq7jiuAXmPB,"[3, -7, -17, 7, -8]","[-2, -7, -13, -11, 6]",<class 'list'>,<class 'list'>,5,5
165,nVe24hp4aQmpX4pqZa47ng,[-9],[0],<class 'list'>,<class 'list'>,1,1
166,39gF5pEdRKdkUvewLVA9Vy,"[10, -6, -10, 1, -5, -13, -12, -5, -3, -13, -3, 7, -15]","[8, -10, 3, 5, 5, 8, -11, -2, -14, 7, 12, 7, 6]",<class 'list'>,<class 'list'>,13,13
167,grcnYjbBbUJdyfjWS5wM9o,"[-7, 3, -6, -10, -10, -11]","[-6, 3, -13, -4, 7, 1]",<class 'list'>,<class 'list'>,6,6
168,X3A3Qk7tRZej9TKnNY4JdE,"[5, -11, -8, 4, 5, 2, -1, -11, -12]","[-9, 3, -3, 1, -8, 1, 5, -7, 4]",<class 'list'>,<class 'list'>,9,9
169,Ercs3HchU6dUA5UJePh87A,"[-5, -2]","[9, 15]",<class 'list'>,<class 'list'>,2,2
170,KXtNavkfcz2b4oxG4rptBp,"[2, 16, -13, 0]","[7, -2, 12, 10]",<class 'list'>,<class 'list'>,4,4
171,5RShXrZPHeLMcTaKpGDiNM,"[4, -12, -5, 8, 1, 17, -4, -8, -10, -14, -2, 11, 7]","[-13, 16, 12, -11, 17, 14, 11, -13, 12, 4, -6, -6, 16]",<class 'list'>,<class 'list'>,13,13
172,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
173,7qiAQjb3PJeo3THsEpSrvq,"[-7, 7, 8, -8, -8, -5, 7, 7, 3, 10, 13, -1, -4, 10]","[3, 11, -2, 12, -4, -1, -4, -6, 13, 6, 14, -4, -4, 8]",<class 'list'>,<class 'list'>,14,14
174,7zVTCWLg5MKb249XxF2eBH,"[7, 5, 1]","[-6, -3, 8]",<class 'list'>,<class 'list'>,3,3
175,YgPPW7QyPtjwMroXidmS55,"[-3, 8, 5]","[5, -2, 6]",<class 'list'>,<class 'list'>,3,3
176,eT4KZq75Ph5UZwXTUVnz8Q,"[7, 14, 2, 5, 1, 3, -1, 2, -3, 9, 8, 13, 12]","[2, 14, 8, 7, 14, 1, 13, 10, 3, 0, 1, 12, -2]",<class 'list'>,<class 'list'>,13,13
177,cA8vNosPFSR4PChvSUnkMs,"[0, 9, 4, 4, 3, 13, -4]","[3, 9, 7, -1, -3, 4, 1]",<class 'list'>,<class 'list'>,7,7
178,6WVHiEbNB7mTwQFmKQYmxL,"[7, -4, 8, -2, 7, 2, 5, 1, -13, -6, -4]","[-4, 4, 4, 6, 3, 5, -7, -14, -10, -4, -6]",<class 'list'>,<class 'list'>,11,11
179,7wbCxz4PGA9CAKMif4deMP,[4],[-2],<class 'list'>,<class 'list'>,1,1
180,gHeAF3ukHtRQT2ppEvS4yQ,"[0, -12, 11, 1, 10, 4, -12, 14, -12, -6]","[-3, -8, -4, 6, 9, -8, 6, 3, -7, -9]",<class 'list'>,<class 'list'>,10,10
181,7oSJC33kZZPYY7Lug5dyYo,"[0, 6, 2, -3, 1, 4, 6, -5, 2]","[-6, -1, 1, 5, 1, 4, -5, -3, -4]",<class 'list'>,<class 'list'>,9,9
182,5xWyHCN8vCDV9MchmZsLtn,"[1, 1, 10, -3]","[9, 1, 3, 9]",<class 'list'>,<class 'list'>,4,4
183,joTrpjsBtRDhe7tDRXNrZx,"[-3, -9, -10, 11, -11, -2, -3, 14, 14, -4]","[6, -11, 4, -10, -10, 10, -2, 13, 7, 15]",<class 'list'>,<class 'list'>,10,10
184,PghajTm2Xuopht4sd8nh4D,"[-1, -14]","[-13, -2]",<class 'list'>,<class 'list'>,2,2
185,JZZAZCutW7yyWq8iYY9ZzK,"[9, -1, -11, -1, -15, -9, 1, 14, -3, 3, 2, -2, 3, 6]","[-6, -19, -12, -11, 8, -1, -2, -8, -18, -19, 9, -4, 0, -12]",<class 'list'>,<class 'list'>,14,14
186,6t9EpeHgyicGCBniShtEy8,"[15, -11, 3, 12, 8, -4, 9, -10, 9]","[-1, 14, 17, 0, 11, 3, -2, -6, -5]",<class 'list'>,<class 'list'>,9,9
187,ceAYHU44bbhhrs9nitaKky,"[7, 1, 7]","[2, 9, 0]",<class 'list'>,<class 'list'>,3,3
188,ChE3sa9SCvzYWyYDFoULp2,"[-5, 1, 1, 1, -1, 1, 1, -6, 2]","[3, -2, 4, -4, 2, -6, 3, 2, 2]",<class 'list'>,<class 'list'>,9,9
189,coAkVhawtd3vwSABa5gMUJ,"[-9, -7, -4, 3, -11, 1, -13, 1, 6, 6, 4, 4, 9, -12]","[-4, -9, -3, 5, 9, 8, -6, -5, 3, 9, 9, 5, -8, -9]",<class 'list'>,<class 'list'>,14,14
190,XjCR4GRoEYjihoi55F6YmZ,"[-3, 2, -2]","[-2, 9, -5]",<class 'list'>,<class 'list'>,3,3
191,F6icVn3DEAvAPqfPVzGn3W,"[-12, 5]","[-5, 7]",<class 'list'>,<class 'list'>,2,2
192,8Tw6QKiJtH9EubqvD4aFzX,"[1, 3, -7, 2, 5, 10, -7, 4, 4, 13, -1, 2, 4, 3]","[0, 5, 7, 4, 10, 0, 5, 6, -2, 4, -7, -3, 0, -1]",<class 'list'>,<class 'list'>,14,14
193,BhdMJxNYVGT6Ev3utMuP42,"[2, 5, 13, 7, 6, -4, 4, -6, 9, -3, -1, 11]","[4, 5, -2, 12, -2, 10, 10, 9, 5, 3, 14, 4]",<class 'list'>,<class 'list'>,12,12
194,aW93EE4vqrWnaN9BTHCVoj,"[7, 9]","[13, 1]",<class 'list'>,<class 'list'>,2,2
195,KmrUAZZJg65tUhr5M56Sfz,"[-18, 2, -1, 3, -4, -10, -8, 4, -15, -4]","[7, -7, -9, -11, -4, -15, 3, -4, -11, -9]",<class 'list'>,<class 'list'>,10,10
196,PTG4EKcCodtEUGwxgNCapz,"[16, 1, 6, 8, -4, 3, 9, 14, 16, 3, -2, -5, 3, -2]","[7, 7, 4, -3, -3, 13, -3, 17, 9, 15, 12, 2, 7, 14]",<class 'list'>,<class 'list'>,14,14
197,8oo35TRupns7ehprzMm6yK,"[6, -12, 8, 12]","[-8, 2, 4, -6]",<class 'list'>,<class 'list'>,4,4
198,kivt3pEsa7PhQtwWEaxFoD,"[7, 3, 2, 1, -2, 0, 2, -1, -12, 5, 1, -1, 7]","[2, 10, -6, -10, -7, -1, -2, 0, 8, -4, -13, -10, 2]",<class 'list'>,<class 'list'>,13,13
199,iKxHXnaiguCpZ4oQxoQUyC,"[8, 9, 3, 10, 2, -7]","[-11, 7, -8, 1, -12, 0]",<class 'list'>,<class 'list'>,6,6
200,Rt7mAarU6kPH88Tk7WEEXK,"[0, 5, -11, 6, -13, -1, -4, 2, 6, -11, 0]","[-3, 3, 2, -2, -4, 6, 3, -1, -2, 1, -9]",<class 'list'>,<class 'list'>,11,11
201,7VGzCfUX8dYFS7UL6vrmCv,"[-7, -18, -6, 6, -12, -1, -5, 2, -18, 4, -3]","[-9, -14, 0, 3, -15, 6, -6, -12, 5, -2, -2]",<class 'list'>,<class 'list'>,11,11
202,PejaHmrYgvxq66mmL5ncVh,[12],[-10],<class 'list'>,<class 'list'>,1,1
203,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
204,VMpvdgJWCmiQCzcTaf7vQD,"[-16, -16, -9, 4, -4, -4, -12, 2, -5, 4, -18, -4, 1]","[-7, -1, -4, -18, -18, -6, -17, -15, -10, 0, 4, -10, -13]",<class 'list'>,<class 'list'>,13,13
205,DQEM2MqpgZotr62wuAuSKc,"[-5, -11, -15, 5, -13, 5, -14, -4]","[-12, -10, -12, -4, -2, -10, 2, -5]",<class 'list'>,<class 'list'>,8,8
206,TKnweGdKueQd67RHcX8cBd,"[7, -5, -4, -5, 4, 3, 12]","[16, -6, 1, 12, -2, 8, -3]",<class 'list'>,<class 'list'>,7,7
207,eqBx48Jix3aX78WiWzTNti,[-10],[0],<class 'list'>,<class 'list'>,1,1
208,HiycTiPhFsQeaSVRGuTguU,"[8, 6, 11, 10, 10, 11]","[5, 6, 11, 9, 1, -3]",<class 'list'>,<class 'list'>,6,6
209,fSGB6rhGnSGYtMb5s8kz6q,"[-3, -11, -12, 4, -5, 10, 6, 2, -12, -7, 8, -12]","[-5, -10, -4, 8, 10, 0, -7, 5, -5, -1, 6, -13]",<class 'list'>,<class 'list'>,12,12
210,PN24mximEuFeTNmgXQKPnd,"[4, 4, 2, -5, 1, 11]","[1, 1, 11, 13, 6, 1]",<class 'list'>,<class 'list'>,6,6
211,Pnxwv57UG2WWcpqGE7FxTY,"[9, 11, 9, 0, 7, 2, -7, 2, 0, -7, 7]","[-13, -1, -9, 12, 5, 1, -12, 3, 16, -8, -4]",<class 'list'>,<class 'list'>,11,11
212,CHJjuZseZSdMuLYsjQyCdt,"[-12, -5, 1, -9, -1, 2, 6, 7, 3, -4, -3, 7, -1, -12]","[-7, 1, -7, -9, -8, 1, 3, -8, -3, -9, 6, -12, 6, 6]",<class 'list'>,<class 'list'>,14,14
213,gvUgd7CRaqayGx9WPtjwEC,"[-2, 9, 12, -5, 0, 12, -5, 1, 10, 12, -3, -4, -2]","[9, 0, -4, -2, 11, 10, 7, 10, 10, -6, -6, 7, -5]",<class 'list'>,<class 'list'>,13,13
214,bLwoo9ab8PDPoaicjEiw7y,"[-16, -13, 1, -5, -14, -2, -8, 4, -9, 5, 4, 0, -4]","[-7, -13, -3, 1, 5, 8, 7, -1, -11, -1, -17, 9, -2]",<class 'list'>,<class 'list'>,13,13
215,Sgiz4pAgw9X3TPzjkHs4PT,[-13],[7],<class 'list'>,<class 'list'>,1,1
216,db5foqMiBbHRMyd6qEdSwy,"[9, -14, -11]","[-7, 4, -8]",<class 'list'>,<class 'list'>,3,3
217,7J4mGhEvMzfq9PcsZWPAhE,"[1, 4, 3, 3, 6]","[2, 3, -5, -5, -6]",<class 'list'>,<class 'list'>,5,5
218,FRTcmnm6xMuNo2mggHQ3xr,"[-15, 1, -13, -15, -5, 2, -6, -12, -14]","[-14, -14, -11, -10, -4, -1, 4, 1, 3]",<class 'list'>,<class 'list'>,9,9
219,YkVufRVNPWahjjRWy6XPhH,"[-14, -5, -16]","[-1, 1, -10]",<class 'list'>,<class 'list'>,3,3
220,EStMRL9ywNYjebMepK8Dvt,[8],[-9],<class 'list'>,<class 'list'>,1,1
221,JJh3AZxDSGRxP3ZY6msLjE,"[-12, 0, -3, -7, -2, -2, -10, -8, 1, -1, -15, -14]","[-14, -9, -11, -9, 4, 0, -13, 4, -5, 3, -2, 4]",<class 'list'>,<class 'list'>,12,12
222,VjQAC2M4g3t9KcX95yG4Li,"[-12, 12, 7, 6, 3, 0, -7, -3]","[-4, -10, 7, -8, 5, -11, -4, 1]",<class 'list'>,<class 'list'>,8,8
223,PKp5BQKKdNFbwAZ7hW897h,"[17, 14, 15, 12, -14, 8, -12]","[-13, -12, -5, 8, 9, 17, -7]",<class 'list'>,<class 'list'>,7,7
224,adPwn7BuTryCKzaTzrku6F,"[8, -14, 5, -1, -9, 13, -4, 11, 3, -7, -14, 11]","[1, -6, -7, 5, 7, -7, 2, -15, -14, 11, 4, 0]",<class 'list'>,<class 'list'>,12,12
225,iQNyPJT6DyK3UxCktgRqaW,"[-8, 3, -6, -10, 0, -9, -13, -7]","[2, 0, 2, 1, -3, 7, 3, 1]",<class 'list'>,<class 'list'>,8,8
226,7ZhnRQFp3BNBkt7AvCnLP4,"[5, -5]","[5, -12]",<class 'list'>,<class 'list'>,2,2
227,kf676F4Cqjdrq4t2kjkvCG,"[1, 5]","[15, -5]",<class 'list'>,<class 'list'>,2,2
228,GHiQKqTH6RFgtxMPHruQmG,"[-4, -1, 9, 4, 11, 7, 9, 11, 11, 5, -1, -8, 8]","[0, -1, 9, 9, 10, -3, 8, -3, -8, -3, 11, 9, 6]",<class 'list'>,<class 'list'>,13,13
229,NaquNRYRc3a2UfXRoUZmTF,"[3, -4, -8, -8, -8, -4, -8, 6, 1, -2, -1]","[2, -6, -3, 3, -1, 4, 0, -7, 1, 0, 3]",<class 'list'>,<class 'list'>,11,11
230,QCxutpnu8fvTwC9p4jS5ej,"[9, 2, 11, -4, 11, -5, 2, 1, -4, -1, 0, 5, -1, -4]","[-4, -2, 8, 1, 5, 3, 4, -2, 3, 1, 8, 5, -4, 9]",<class 'list'>,<class 'list'>,14,14
231,atVk8AFcFhbkZYCnaYmnCq,"[0, -14, 3, 0, 10, -10, -8, 15, 12, 8, -3, -13, -10]","[13, 8, 9, 14, 12, 2, -5, -7, 9, 15, -4, 4, -1]",<class 'list'>,<class 'list'>,13,13
232,RsBMa3kZzdF6UVEPNksvFA,"[3, -5, -1, -3, -2, 1, 4, -4, -12, -11, -8, -3]","[-3, -7, -11, -3, 1, -2, -12, -10, -3, 2, -3, -8]",<class 'list'>,<class 'list'>,12,12
233,FTr494bVWVGs2Bcgtu8uUs,"[-7, 7, -10, 3, 15, -7, 6, 9, 16, 2]","[-10, -4, 3, 13, -9, -12, 1, 16, 16, -1]",<class 'list'>,<class 'list'>,10,10
234,izSjZQVn2rotHWGfMDERt8,"[4, 2, 11, -14, 1, -8, -11, -2]","[-3, 7, -14, -10, -12, -8, 6, 3]",<class 'list'>,<class 'list'>,8,8
235,3wrU88BkdC5kZCSUgo26NM,"[-8, 0, 3, 4, -5, -3, -1, -8]","[0, 1, -10, 1, 7, -8, -7, -3]",<class 'list'>,<class 'list'>,8,8
236,ZfkJFvak2NsxkJCBFM89so,"[-5, -8]","[-6, 10]",<class 'list'>,<class 'list'>,2,2
237,PysPXF9YLRx3nAmbKFKh67,"[-9, 4, -2, -4, 1, -1, -4, 4, -1, -6]","[-3, 1, -8, 3, -7, -12, -7, -5, 2, -6]",<class 'list'>,<class 'list'>,10,10
238,HtpkHU3FJUH4XFcj3R2vNu,"[-2, 5, -2, -2, 0, 5, 4, -6, -5, 5, -4]","[-5, 3, 3, 1, 3, -1, 3, 4, 4, 0, 3]",<class 'list'>,<class 'list'>,11,11
239,YPsobnJU9KWqMiB4SDF2sQ,"[5, -9, 3, -9, -7, -8, -5, -9, 3, -3, -5, -7, 3, 6]","[6, -2, 0, -1, -4, 3, 3, 0, -2, -3, -1, 1, 2, -7]",<class 'list'>,<class 'list'>,14,14
240,XgpnZfUZ3dKA3WjV5QqtyH,"[10, -5, 5]","[-5, -4, 0]",<class 'list'>,<class 'list'>,3,3
241,43LhXKGcpVFTubn695jcrJ,"[12, 9, 2, -3, 10, -3]","[-8, 6, -9, -9, 11, 1]",<class 'list'>,<class 'list'>,6,6
242,SkHM6kxvcuQtpdoDgeqz3j,"[-13, -14, 9, -4, 1, -5]","[-13, 9, -15, 7, -6, -16]",<class 'list'>,<class 'list'>,6,6
243,bxGkwipHnaqifmp8bbHgFU,"[-15, -19, -9, 6, -10, -6]","[-6, -1, -5, 4, 1, -13]",<class 'list'>,<class 'list'>,6,6
244,KAi2YKDRrgfaEeBhquntRh,"[-3, -10, 7, -9, -4, 4, -2]","[4, -5, -3, 8, 4, -10, 5]",<class 'list'>,<class 'list'>,7,7
245,Z6GuNjzVPbgNWG49n8u2Du,"[-5, 8, 4, 5, -3, 17, 0, 15, 12]","[14, -2, 6, 10, 6, -1, -4, 5, -2]",<class 'list'>,<class 'list'>,9,9
246,CNCjCLuKho44HWbVsfj74D,"[6, -18, -15, -6, -2, 2, 1, -16, 2, -14, -11, -4, -14, 1]","[-9, 6, 8, 2, -8, 3, -3, -14, -8, -3, 7, 5, 7, -12]",<class 'list'>,<class 'list'>,14,14
247,jyxYwXtEk6zhVNEZrosau8,"[-3, 2]","[-10, -2]",<class 'list'>,<class 'list'>,2,2
248,QKSzgZePtaPpvCdTSnwos9,"[-7, -5, -6, 1, -7]","[-5, -9, 4, 2, -8]",<class 'list'>,<class 'list'>,5,5
249,ZbuTRETF5e3ECtxRyZQ2mE,"[3, 3, -4, 6, 7]","[6, 4, -1, 6, 4]",<class 'list'>,<class 'list'>,5,5
250,mP6jUgQLuDmQbWNUCehzih,"[2, -2, -8, -2, -3, 9, 12, -12, -9, -4, 5, 4, 8, -3]","[9, -11, 13, 4, 10, 2, -9, 10, 5, -13, 13, -6, -11, -9]",<class 'list'>,<class 'list'>,14,14
251,FHktYxUz7Za5KqXfgUvY9R,"[1, -6, -3, -1, -6, -4, -6, -4, -1, -2, -5, -3]","[1, -1, 3, 2, 3, -4, 0, 2, -5, -4, 4, -2]",<class 'list'>,<class 'list'>,12,12
252,Nm86Ldy6ypLnLox2NhCWmf,[5],[3],<class 'list'>,<class 'list'>,1,1
253,Fa5Zqk8PahoMd7nNWbJG4m,"[10, 4, -7, -2, 9, -9, 6, -7, -3, -9, 1, -7, -9]","[4, -7, -5, -6, -8, -6, 0, -7, 5, 2, -13, -10, 2]",<class 'list'>,<class 'list'>,13,13
254,LH6rtKGPc5ENeGzHj9KfaP,"[-6, 2, 9, -14, -10, -5, 9, -15, -1]","[-3, 9, -5, -3, -8, 11, 8, 6, 2]",<class 'list'>,<class 'list'>,9,9
255,EbfhoQx4Yyx8pNTPCUApH4,"[-8, -2, -6, -3, -8, -16, 2, -16, -10, -11, 9, -1]","[-7, -12, 6, -4, 0, -16, 4, -10, -1, 1, 7, 3]",<class 'list'>,<class 'list'>,12,12
256,FoD5dv74yELZxgjEm4x5Ei,"[7, 12, 4, 4, -2, -2, 2, 7, -7, -3]","[12, 12, 4, 4, 8, 12, -6, -4, -3, -4]",<class 'list'>,<class 'list'>,10,10
257,2UkH9NwHyFpDpMJ4HZyPZe,"[3, -1, 5, -5, 11, 3, 0, -1, 3, 6, 0, 10, -2, 11]","[-2, 2, 11, -3, -5, 8, 10, 9, 3, -7, 10, 3, 1, 8]",<class 'list'>,<class 'list'>,14,14
258,ngc2xr6KqQnprPPzaHTEmM,"[-10, 1, -10, -10, -8, 1, -3, 3, 3, -2, -5, -8]","[-1, 4, -4, 3, 1, -8, -10, -2, -3, 0, -8, 0]",<class 'list'>,<class 'list'>,12,12
259,YHVFctqxkRtRDaAtQ7akCK,"[-10, 5, 14, -3, 9, -3]","[12, -9, 5, -6, 11, 6]",<class 'list'>,<class 'list'>,6,6
260,TZ4fp4GpsFLtubGBf85YdQ,"[8, 1, 4]","[8, 5, 6]",<class 'list'>,<class 'list'>,3,3
261,nC62C2hLfRagURGQHm84Cj,"[-2, 2, -10, -6, 0, -4, 2, -2, 4]","[-8, 5, -8, -11, 3, 9, 1, -12, 10]",<class 'list'>,<class 'list'>,9,9
262,PqZeWykfVKkKSDFdoVLPdH,"[0, 5, -14, -6, -14]","[3, -4, -5, 0, -1]",<class 'list'>,<class 'list'>,5,5
263,QC3dBYypVr5fD7Rss4vjjQ,"[-11, -17, -10, -4, -18, -11, -2, -18]","[-1, -17, 0, -8, -17, -12, 3, -11]",<class 'list'>,<class 'list'>,8,8
264,MhdwNayqMx2hqkFrX2NzwX,"[-11, -8, 1, -9, -8, -10, -4, -13, -3, -12, 4, -8, -8, 0]","[-13, 2, -9, -1, -13, 6, -3, 5, 6, -4, -7, -13, 4, 2]",<class 'list'>,<class 'list'>,14,14
265,jPCqncM2ipckthhc8jvWzo,"[8, 0, -6, 0, 3, -4, 0, 6, -7, -5, -2, -4, -8]","[-3, 1, -10, 4, 1, -1, -8, 3, -7, -10, -1, -2, -2]",<class 'list'>,<class 'list'>,13,13
266,7qf5HxgM75e8rmtFNV8RrH,"[-5, 15, -11, 14, 10, 10, 0, -4]","[1, 6, -6, 15, 1, 12, 5, 7]",<class 'list'>,<class 'list'>,8,8
267,C5hP53VoD6yxh87C5g6sXD,"[-11, -7, 14]","[-9, 3, 11]",<class 'list'>,<class 'list'>,3,3
268,AVouG7vQXBf9zmQdyhSJgV,"[-3, -15, 15, -1, -2, 4]","[-11, -8, 5, -17, -14, -11]",<class 'list'>,<class 'list'>,6,6
269,gxHhP8UU6ixBMPfjSvePyw,"[-1, -2, 3, 6, 4, -8, 2, -7, 0, 6, 4, -2]","[0, 6, -1, 1, -4, -2, 2, -8, -7, -4, 4, -4]",<class 'list'>,<class 'list'>,12,12
270,PxW4CNyuH8NzmpKLXoTQpS,"[2, 11, 10, 11, -6, 6, -6, 3, -4, 14, 11, -5]","[-1, 1, 12, 15, 15, 3, 12, 15, 1, -1, 6, 11]",<class 'list'>,<class 'list'>,12,12
271,UXxf9jAwRuzbC9oRsWUPyQ,"[16, 4, -10, -13, -15, -2, 15, -10, 14]","[4, 17, -4, -14, -7, 4, -12, -12, 6]",<class 'list'>,<class 'list'>,9,9
272,k64Vtbc7JgpeRDBNQh2T9r,"[-10, 5, -1, 4, -2, -11, -3]","[-2, 8, -2, -10, 8, 3, 0]",<class 'list'>,<class 'list'>,7,7
273,kKidQoMsNmGwZcPnKvhRKs,"[0, -6, -1, 4]","[-1, 11, 9, 0]",<class 'list'>,<class 'list'>,4,4
274,TByewpkdREYMJxERGr3Wft,"[11, -8, 1, 5, -3, -1, 14, -1, -4]","[-4, -5, -8, 7, -7, -7, 10, -7, 4]",<class 'list'>,<class 'list'>,9,9
275,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
276,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
277,5zLKGuyvr3uLhAPMW6pRak,"[1, -1, 7, 1, -8, -2, 17, -8]","[-7, -10, -2, -9, -9, 16, 18, 1]",<class 'list'>,<class 'list'>,8,8
278,d5888E2tiNSGSTYHJyreNZ,"[1, -1, 6, 10, 4]","[8, 10, 9, -1, 0]",<class 'list'>,<class 'list'>,5,5
279,JWfm3nhT3uLQNugXNBsG5P,"[-1, -4, 0, -8, -5, -4, 8]","[8, 10, -6, -3, 4, 14, -10]",<class 'list'>,<class 'list'>,7,7
280,4vW4jseD9hHhb8RDTH2676,"[-1, 2, 1, -4, 4]","[8, -5, 11, 3, -5]",<class 'list'>,<class 'list'>,5,5
281,W7rcoRuVR7JrpftUcexBox,"[-7, 2, -2]","[-1, -2, 5]",<class 'list'>,<class 'list'>,3,3
282,fruPnQZfwtBAfhZf58Qoek,"[-4, -4, -1, -1, 1, -3, -2, -5, 9, -1]","[0, 7, -1, -5, -5, 5, -4, -5, -4, 5]",<class 'list'>,<class 'list'>,10,10
283,KQqhJ8rMwxzic8abHb6zBv,"[9, 13, 5, 6]","[1, 18, -6, -8]",<class 'list'>,<class 'list'>,4,4
284,mNxzcBHLzadc5YMJXgued4,"[4, 0, -17, 15]","[-3, -10, -7, 10]",<class 'list'>,<class 'list'>,4,4
285,k3PVuAyX9yDrMFFSxuDSWm,"[-4, -6, -2, -5, 8, 12, 12, -5, 0, 12, -2, 12, -4, 15]","[9, 0, 12, 7, 16, 5, 8, 5, 15, 7, 15, -4, 10, -4]",<class 'list'>,<class 'list'>,14,14
286,KjTDEY7uKRLYihEkTsLF8W,"[-18, -1, -17, 1, 7, 11, -1, -16, -12, 4, -14, 9, -8]","[-6, 8, 2, -11, 0, -6, 4, -8, -18, -7, 8, 6, 2]",<class 'list'>,<class 'list'>,13,13
287,66LQUCEzTf7fckqXjgHYGF,"[-7, -17, -5, -5, 1]","[-12, 8, -4, 2, -6]",<class 'list'>,<class 'list'>,5,5
288,WbQXAKF3gwdp9gxrbJcVFp,"[-9, 10, -6, -11, -14, -1, -9, 13, -6, 5, -9]","[-4, -3, -5, 8, 2, 15, 5, 4, -9, -11, -3]",<class 'list'>,<class 'list'>,11,11
289,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
290,86CTgC3BZZmJMijTkuQmMJ,"[-2, 12, -6, 12, -1, 2, 3, -4, 9, -3]","[5, -6, 10, 9, -1, -1, 3, 11, -3, 11]",<class 'list'>,<class 'list'>,10,10
291,jGA5cN3rxPU2nTzy9PBLL6,"[13, 6]","[10, 7]",<class 'list'>,<class 'list'>,2,2
292,PBDG6QUevUqvXAmht9Watf,"[1, 0, 0, 1, -4, -1, 0, -3, -3, 4]","[-7, 3, -2, -2, 0, 1, 3, -9, -5, -9]",<class 'list'>,<class 'list'>,10,10
293,drNZ5N2y9y9H4YcNvfEQ7M,"[-4, 2, -3, -7, 4, -8, 12, 17, -1, -6, -2, 14]","[2, 13, 0, 15, 1, -11, 4, 0, -9, 14, 0, 13]",<class 'list'>,<class 'list'>,12,12
