,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
154,8oAefwTfoMfLob7u8icexS,"[8, 5, 6, 10, 4, 6]","[-2, 12, 16, 10, 0, 13]",<class 'list'>,<class 'list'>,6,6
155,7MAkBn2sGrP7wsjwSTkEBJ,"[-2, -5, -6, -10, 1, 3, 4]","[7, -6, -9, -8, -7, 9, 0]",<class 'list'>,<class 'list'>,7,7
156,WmgoZNYKiKeTXzrdcBXHnu,"[-11, 8, 7, 10, 8, 8, 7, 7, 10, 3, 6, -2]","[-2, 3, -9, 7, 0, 10, 1, -1, -1, 8, 10, 10]",<class 'list'>,<class 'list'>,12,12
157,hsuVedG8vzWBjvCriEmAxz,"[3, 3, 6, -7, -5, -9, 2, -3, -4, -5, -5, -5, 2]","[-10, 4, 3, -8, -7, 4, 5, 6, 4, 4, -2, -10, -6]",<class 'list'>,<class 'list'>,13,13
158,QNHpjdKTZ2k5GQqe5sDXeF,"[4, -11, 5]","[-6, 4, -9]",<class 'list'>,<class 'list'>,3,3
159,4j5Fgss2i4E9fDPPxw8rxS,"[15, -14, -6, -6, -14, 4]","[9, -12, 16, 3, -2, 0]",<class 'list'>,<class 'list'>,6,6
160,bDVrTzxXEU3kThSBBzPgD2,"[3, -11, 2, 0, -11, -2, -1, 2, 0, -10]","[-5, 3, -7, 2, -12, -9, -2, -9, -10, -3]",<class 'list'>,<class 'list'>,10,10
161,4a5GPwSAHAaqcEWu57Kt8D,"[12, 10, -4, 16, -2, 11, 16]","[2, 14, 7, 4, 9, 4, 3]",<class 'list'>,<class 'list'>,7,7
162,KfNBuojvZiArdhJUnoL29o,"[-3, 0, 4, -2, -8, 0, 0, -5, 6, -6, -3]","[-1, 4, 6, -9, -4, -8, -8, 0, 6, -4, 3]",<class 'list'>,<class 'list'>,11,11
163,3DF58fBb5c6U6f5zAGKVG8,"[10, -11, -12, 9, 0, -6, -5, 0, 1, 4, -2, 0]","[-7, -4, 3, 2, -9, 2, 6, -12, 4, -12, -9, -1]",<class 'list'>,<class 'list'>,12,12
164,6h2Q4epvFLZSxwSTTpQqB7,"[8, 1, 7]","[5, 0, -1]",<class 'list'>,<class 'list'>,3,3
165,DvDxna2yjquhaN3XnDBzHZ,"[0, 2, -9]","[-3, 7, -3]",<class 'list'>,<class 'list'>,3,3
166,VRR6nvSp7z7YXp3FJ9KSqr,"[-10, 2, -7, 6, -15, 4, 6]","[-2, -2, -16, 11, 3, -12, -4]",<class 'list'>,<class 'list'>,7,7
167,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
168,48u42WigwLmqEJUftXHj96,"[1, -4, -6, -2, -5, -12, 6, 5, 0, 5, 9, -8, -10]","[-1, -6, -7, -9, 9, -4, -6, 14, -8, -8, 9, -6, 1]",<class 'list'>,<class 'list'>,13,13
169,Xigxj3RYqX3CUWGBpR3RuS,"[-3, -5]","[-15, 16]",<class 'list'>,<class 'list'>,2,2
170,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
171,FEB9mK5sPXsy9NGa8V7BdA,[-2],[6],<class 'list'>,<class 'list'>,1,1
172,YtRXzaypzQAHMTC8fcz2gz,"[2, 14, 9, 11, -6, 3, 7, -3, -7, 5, 2]","[-1, 3, -3, 8, -1, -7, 10, 3, 3, 9, 3]",<class 'list'>,<class 'list'>,11,11
173,CRR7JVBJYNDzVWNsrnqk2X,"[6, -5, -3, -5, -2, 4, -13, -4, 4, -9, -6, 6]","[6, -6, -2, -1, 3, -11, -8, -10, -10, -3, -7, -11]",<class 'list'>,<class 'list'>,12,12
174,9CGgEQng8dWErvxaeyTiKP,[-6],[-6],<class 'list'>,<class 'list'>,1,1
175,noNjT6xyEVLUhz5WX5DxDQ,"[-1, 8, 3, -2, -3, 3]","[5, 2, -5, -4, 0, 7]",<class 'list'>,<class 'list'>,6,6
176,XTjYmGLd2zBHArcXe5u6Ec,"[1, -13, -5, -9, -6, -7, -12, 5, -2]","[5, -1, 5, 0, -4, -2, 2, 6, -1]",<class 'list'>,<class 'list'>,9,9
177,ho5X7b723txr2oq4fcjakx,[-16],[-8],<class 'list'>,<class 'list'>,1,1
178,6dN4iowyYYpJBqCZC6mDk9,"[-9, 14, -6, 3]","[-6, -8, 10, -13]",<class 'list'>,<class 'list'>,4,4
179,JzsYD3dWLFDi2uAQPMpWZm,"[1, 2, -1, -8, -11, -2, 3, -10, -5, 1, -7]","[1, -11, -3, -6, -11, -9, 3, 4, -3, 0, 5]",<class 'list'>,<class 'list'>,11,11
180,aQnvD9VENefBknd4vZXWWX,"[5, -11, 6, -7, 0, 7, 1, 4, -1, 10, 2, -5, -15]","[0, -4, 8, 2, 8, -18, 8, -2, 15, -5, -14, -13, 10]",<class 'list'>,<class 'list'>,13,13
181,dGU7KA43TAxF8UiR3QmC4m,"[-1, 9, 9, 6, -8, 8, 0, 7, -7]","[8, -8, -9, -2, 9, 9, 7, 10, -6]",<class 'list'>,<class 'list'>,9,9
182,D7kjnMBbEXwX3FQfKsEP64,"[0, -5, 2, 1, 2, 0, -4, -4]","[-8, -3, -13, -1, -10, 2, -3, 1]",<class 'list'>,<class 'list'>,8,8
183,Rs8aiTH8ASRZmGxBVRW5Cv,"[0, 3, 1, -3, 10, -5, 9, -6, -10]","[-5, 0, -7, 7, 6, 4, 9, 8, -15]",<class 'list'>,<class 'list'>,9,9
184,inqGeVXVnTLVHTAxbPbcjx,"[-4, -13, 5, -5, -1, 4, -6, 2, -8, -4, -11]","[-8, 0, 6, -12, -3, 3, -13, -6, -15, -8, -14]",<class 'list'>,<class 'list'>,11,11
185,cFKjrmsiBjDJvGC5BYNUtD,"[-4, -3, -4, 5, 2, 5, -3, -5, -13, -10, 1, -11, 3, -14]","[-6, -5, 3, 0, -10, 5, -1, 4, -12, -10, 1, -3, -7, 5]",<class 'list'>,<class 'list'>,14,14
186,MEseC9Q9vktZ6N4P2Wrmiz,"[-2, 3, 6, 6, -2]","[4, 6, 1, -8, 3]",<class 'list'>,<class 'list'>,5,5
187,24wXBDNybpB9ghWr2SaX8K,[2],[3],<class 'list'>,<class 'list'>,1,1
188,StvYefgHu6AD6oDAG76VpB,"[2, -14, -2, -14, -8, -1, -3, 4, -8]","[-16, 6, -15, -16, 0, -2, 5, -11, 5]",<class 'list'>,<class 'list'>,9,9
189,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
190,Nm86Ldy6ypLnLox2NhCWmf,[5],[2],<class 'list'>,<class 'list'>,1,1
191,ZgodfnNsWtfG8wQb4oKybV,"[-15, -2, -9, -13, -15, -6]","[-12, -11, -1, -12, -4, 7]",<class 'list'>,<class 'list'>,6,6
192,TXk7xAwLJpxaDcurwBMqvh,[11],[-18],<class 'list'>,<class 'list'>,1,1
193,RzY93nCvF5yLa3vUk6feVG,"[11, -11, -9]","[6, -16, -15]",<class 'list'>,<class 'list'>,3,3
194,dCtWGok68YMEkZrXpHvSjL,"[-2, -6, 5, -3, 5, 1, -2, -12]","[2, -9, -3, -8, 7, 2, 1, 2]",<class 'list'>,<class 'list'>,8,8
195,Xe7ddcUbZan5pynJyhLABD,"[2, 2, -7, 4, -8, -15, 0, -16, -1, -10, -6, -15, 5]","[-2, -17, -1, -18, 3, -2, -10, -14, -10, 3, -1, 2, -16]",<class 'list'>,<class 'list'>,13,13
196,ETrDrgVCGnpZMiQn2hrrdM,"[-3, 13, 9, -9, -6, 13]","[5, 3, 8, -4, 5, 0]",<class 'list'>,<class 'list'>,6,6
197,WRLN8hDs6hYYT79wAZuqDq,"[-12, -4, -10, -15, -9, 13, -5]","[-17, -12, 10, 2, 7, -2, -9]",<class 'list'>,<class 'list'>,7,7
198,Q2uqWpZ4X4NYn7mojji7mD,"[-7, 8, 2, -11, -9, 8]","[1, -1, -10, -12, 3, -9]",<class 'list'>,<class 'list'>,6,6
199,9BrSEZSUqnKsJtaBffzjEh,"[1, -6, 2, 4, 1, -6]","[-1, 1, 2, 4, -6, -4]",<class 'list'>,<class 'list'>,6,6
200,Wib8DfeUtAZMYN5VYXQQSf,"[-1, 2, -1, 4]","[8, 14, 3, -6]",<class 'list'>,<class 'list'>,4,4
201,9xqZp5pPaF33AVvdRZmjTS,"[-5, 4, -5, -3, -3, 2, 3, -4, 1, 6, -2, -2]","[-3, 6, -5, 3, 3, 2, 7, -6, 1, 4, -3, 2]",<class 'list'>,<class 'list'>,12,12
202,HhvnkyMSmjtYtTWxX6NU3N,"[-2, 2, -2, -17, 0, -5, -11, -16, 4, -8]","[4, 3, -17, 6, 2, -17, -1, 1, 3, -13]",<class 'list'>,<class 'list'>,10,10
203,eH8e2ipoedAAvSMYTXK6so,"[-11, 2, -11, 5, -9]","[-12, -6, 6, -12, -13]",<class 'list'>,<class 'list'>,5,5
204,27bG5zRq9wVJYQZw9pBUde,"[2, 12, -8]","[-2, 10, -7]",<class 'list'>,<class 'list'>,3,3
205,cs58UD2gLoM8zoHqDPMhYc,"[-12, -11, 5, -10, -14, 3, 5]","[1, -14, -7, -11, 7, -1, -9]",<class 'list'>,<class 'list'>,7,7
206,NNWxe9exCUuGxJW2KpzRxk,"[9, -14, -7, -4, -4, -1, 0, 9, 9, 3, -6, -2]","[2, 0, -11, 7, 9, -7, -1, -5, -5, -5, -1, -9]",<class 'list'>,<class 'list'>,12,12
207,R2khKfcGMw9B77CoTjocaj,"[-5, -6, 1, -10, -4, -11, -3]","[3, -8, -2, 0, 2, 6, -10]",<class 'list'>,<class 'list'>,7,7
208,C3uWCKSEph88gEtSRUwNYZ,"[17, 16]","[-1, 16]",<class 'list'>,<class 'list'>,2,2
209,GNfzQKHYmKGCGHMemDBCGc,"[10, 6, 0, -2, 9]","[0, 10, 9, -7, -7]",<class 'list'>,<class 'list'>,5,5
210,WwUSCmjG795r4W7KCtKChV,"[-4, 9, -7, 2, 0, 3, 6, 2, 3]","[7, 9, 1, 8, -3, -6, -2, 1, 0]",<class 'list'>,<class 'list'>,9,9
211,5dMYbjj2yYRPJwRs5BqDPv,"[3, -6, 0, 6, 2, 4, 9, -1]","[-5, 14, 8, 9, -7, 12, 11, 6]",<class 'list'>,<class 'list'>,8,8
212,FdCB2P96TtX3wvLkVuUxmY,"[-12, 1, 4, -14, 4, -1, -8, -17, -6, -8, -5, -1, 3, -4]","[-17, -16, -16, -4, -13, 0, -2, -1, -17, 1, -8, -14, 4, -12]",<class 'list'>,<class 'list'>,14,14
213,cWneQx2aXbFdKpJbZp7Jcf,"[11, -1, 4, 3, 12, 5, -5, 16, 8, 16, -4]","[13, -6, 2, -3, 15, 14, 10, 3, 11, 6, -3]",<class 'list'>,<class 'list'>,11,11
214,dWT69T7Li8uZjZAa9Gkrfb,"[15, 10, 5, 12, -6, -6]","[-3, -3, 7, 4, 9, 18]",<class 'list'>,<class 'list'>,6,6
215,c2UMc3LDQXTh7cukAkcHRy,[3],[-8],<class 'list'>,<class 'list'>,1,1
216,24wXBDNybpB9ghWr2SaX8K,[2],[3],<class 'list'>,<class 'list'>,1,1
217,8tpmMFE6nQNtJJvHmxmkUo,"[-12, 9, -9, -8, -7, -12, -13, -18, -14, -1]","[-14, 9, -7, -13, 7, -12, 6, -11, -8, 3]",<class 'list'>,<class 'list'>,10,10
218,HVyG4Xma6xQtZJ6JqY3JqA,"[-2, 12, -4, 6, 14, -1, -1, 0, -5]","[8, 9, 8, 11, 14, -3, -3, 8, 7]",<class 'list'>,<class 'list'>,9,9
219,jJTWi8M65CWbDL7zbtJYwe,"[4, -1, -4, -10]","[0, -8, 3, 5]",<class 'list'>,<class 'list'>,4,4
220,5qG5QHfdtXun5b2Y3MFXqR,"[-11, 5, 11, -5, 4, 4, -13, -7, 11, 5, 10, -2, 4, -4]","[3, -1, 5, -11, -6, -3, -8, -13, 6, -3, -10, -7, -3, -3]",<class 'list'>,<class 'list'>,14,14
221,hwBbpEXBfUXUpZ5w93dkr6,"[17, 13, 2, 1, -7, 18, 12, 12, -2, -8, 12, 1, 18]","[-1, 4, 16, 6, -7, 2, 9, 10, -4, -2, 13, -1, 6]",<class 'list'>,<class 'list'>,13,13
222,9L4e2eB3g8LoArQRvzgJ4a,"[-13, -7, 1, 4, -1, -11, -10, -4]","[-6, 3, -12, -11, -12, -13, -13, -8]",<class 'list'>,<class 'list'>,8,8
223,3UM6CFiCzjM6XrAcVSUkif,"[-2, -10, -2, -7, -7, -12, -8, -4, -6, 0, -5, -11]","[-13, 0, -9, -6, 4, -1, -12, -11, -4, 0, -1, -2]",<class 'list'>,<class 'list'>,12,12
224,JcXSp2VMShFShfGADRwzA2,"[1, -8, -11, 17, -8, 13, 10, -12, -9, 13]","[-4, 0, -7, 1, -6, 9, 5, -5, -12, 16]",<class 'list'>,<class 'list'>,10,10
225,gTJrPGorF8E5o5JnqXBgf8,"[4, 9, 10]","[-5, 4, 0]",<class 'list'>,<class 'list'>,3,3
226,XDQ7rHacpynYoHkP8Af7YZ,"[3, 8, 9, -5, -6, 9, 1, 6, -6]","[8, 1, 10, -2, 13, 9, -5, 12, 0]",<class 'list'>,<class 'list'>,9,9
227,R9938TmnhPoZotxj8RFFW7,"[-15, -12, -16, -6]","[-2, -4, -3, 1]",<class 'list'>,<class 'list'>,4,4
228,7ZDafdS7yrhqVFZdDJnsjb,"[0, -4, -9, 1, -8, -4, -10, 2, 1, 1, 2, -10, -11, 0]","[-1, 5, 12, 9, -11, 6, 5, -9, 10, -7, 5, -1, 17, -5]",<class 'list'>,<class 'list'>,14,14
229,U5vYFAGKV4zteMtG3wpCzN,"[-2, 1, 1, -9, -2, -9, -19, -1, -2, -18]","[-18, -19, -7, 2, -15, 0, -9, -2, -9, -5]",<class 'list'>,<class 'list'>,10,10
230,V6RqkoMLKoau7RwPc2bYi2,"[-9, 3, -3, 2, 4, -7, 0, -4, -3, 2, 1, 2, -5]","[0, -5, -2, 1, 4, -3, 0, -8, -2, 4, -8, -1, -2]",<class 'list'>,<class 'list'>,13,13
231,JakPBVnuGJeoX4dzgFA3MF,"[-2, 4, -15, -10]","[10, 8, 12, -1]",<class 'list'>,<class 'list'>,4,4
232,2UY5QcQMNfg5CSwbVcxeZD,"[14, 6]","[-2, -3]",<class 'list'>,<class 'list'>,2,2
233,9jhNYZBYUNV8HDaCAcka3u,"[-4, 5, 13, -9, 0]","[-6, 12, 7, -6, 1]",<class 'list'>,<class 'list'>,5,5
234,dx9wFefSwaggMZqUgFchZA,[15],[3],<class 'list'>,<class 'list'>,1,1
235,k87JMaTbcFBnC9VfcJtHgp,"[9, -8, 8, -3]","[5, 1, 6, -8]",<class 'list'>,<class 'list'>,4,4
236,nuoKifDuhBmpeecdoyLhkx,"[-16, -14, -5, -12, 1, -7, 1, 3]","[-13, -10, 5, 7, 3, -18, -2, -10]",<class 'list'>,<class 'list'>,8,8
237,aQhurAA2nMsVfNoaBpPTjW,"[-6, -8]","[0, -5]",<class 'list'>,<class 'list'>,2,2
238,c28vuoZX8B5VDPkCXmPph5,"[15, -4, 17, 9, 3, 12, 14, 0]","[0, 8, 3, 7, 2, 16, 16, 5]",<class 'list'>,<class 'list'>,8,8
239,eHso4s8VipGosesPgMphHL,"[-10, -7]","[-12, 0]",<class 'list'>,<class 'list'>,2,2
240,B4WkJHJCfixbMoxnYKSuvJ,"[3, -11, -5, -11, -3, -2, 4]","[-5, -11, -17, -11, -14, -6, -1]",<class 'list'>,<class 'list'>,7,7
241,NWAEXDhVqQUBGDuDB4EmFa,"[4, -9, 8, -12, -1, 10, -3]","[-11, -6, 2, 3, -11, -1, -5]",<class 'list'>,<class 'list'>,7,7
242,Wn94Gz7RNDSPVAi7nu7u8t,"[6, -4]","[9, 5]",<class 'list'>,<class 'list'>,2,2
243,GEsz9SCX5YrbmGha9X6F92,"[2, -5, -1, 5, -6, 6, -9, 4, 7, 2, -4, 6, -6]","[-1, 0, -2, -9, 3, 4, 7, 5, -6, 1, 0, 4, -5]",<class 'list'>,<class 'list'>,13,13
244,EhKvEUmgXvUeu6JGVjfEkU,"[1, -12, -15, -8, 1, 13, -18, -5]","[8, -5, -15, -11, -6, 11, -7, -9]",<class 'list'>,<class 'list'>,8,8
245,MrCT7kCxtpUtHX5oe5okZQ,"[-4, -2, 0]","[2, -2, -2]",<class 'list'>,<class 'list'>,3,3
246,HvRNG6tq66r374Vbbw5Kfh,"[4, -8, -1, 4, -15, -1, -15, 0, -12, 4, -6, -7]","[-8, -7, 1, -14, 1, -10, -4, -11, -3, -14, -12, 0]",<class 'list'>,<class 'list'>,12,12
247,XJiJYFppf3sUkYS8wEWY4W,"[8, 11]","[-6, -7]",<class 'list'>,<class 'list'>,2,2
248,KJx2bJthuDaQyH7B5FRGxx,"[-9, -11, 6, 2, -11, -9, -3, -13, -5, 2, -13, 3]","[8, -12, -4, -4, 3, -11, 8, 0, 0, 2, -10, 3]",<class 'list'>,<class 'list'>,12,12
249,5xtn8xzwuVutedwbb9Uhyz,"[0, 9, 2, 12, 0, 1, -12, -5, 0, 0, -4, 1]","[12, -5, 5, 4, 5, -14, -7, 1, -3, -12, 5, 12]",<class 'list'>,<class 'list'>,12,12
250,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
251,9rWcpiJYtLS8aaELwutaLz,[7],[-11],<class 'list'>,<class 'list'>,1,1
252,Y47iR4Uqj6eeVvJkjLWFDT,"[7, 0, -4]","[1, 1, -5]",<class 'list'>,<class 'list'>,3,3
253,CjGmSGvsnH9H5SaeXWkbFQ,"[1, 14, 8, 16, 1, 10, 6]","[0, -2, 11, 8, 11, 15, 2]",<class 'list'>,<class 'list'>,7,7
254,nGWpVmkDJ5hZrcmqM5GHTY,"[-4, 15, -10, 5, 0]","[-2, 5, -10, -4, 5]",<class 'list'>,<class 'list'>,5,5
255,2w5VrouvDjxNxDcXNLuMog,"[-7, -1, -1, 2, -8, -11, 1, -17, 0, -8, -5]","[-13, -11, -19, -5, -14, 2, -16, 3, -1, -11, -13]",<class 'list'>,<class 'list'>,11,11
256,kYiwyhMMJjWtEx55cUzrm8,"[0, 6, -4, -4, 8, 0, 7, -5, 0, -5]","[2, 0, -4, 8, -2, 2, -2, 3, -2, -1]",<class 'list'>,<class 'list'>,10,10
257,8YpZCpu5scEMzFGsKj2y9o,"[8, 3, -3, -6, 4, -16, -9, -14, -14, -4, -11]","[-14, -14, 3, -10, -11, -1, 3, -14, 5, 1, -16]",<class 'list'>,<class 'list'>,11,11
258,PkRHBKcH6hr6J9JmeY83Wk,"[-7, -12, -12]","[-1, -3, 4]",<class 'list'>,<class 'list'>,3,3
259,FCP89RVSv7JVXwfTFCcZxi,"[2, -4, -3, -5, -5, -3, 0, 2, -1, -2, -1, -1, 3, -7]","[-7, 0, -3, -6, -7, 1, -4, -5, -4, -7, 4, -6, -6, 4]",<class 'list'>,<class 'list'>,14,14
260,8ZKbYh87QGrR4dhiGAvaPE,"[13, 1, -11, 1, 8, -5, 8, 13, 5, 6, 4, -1, 10, 12]","[-4, 11, -6, -2, 13, -10, 4, -1, -11, -13, 10, 6, -15, -11]",<class 'list'>,<class 'list'>,14,14
261,QNHNqzwikx4wyHRaLYMTZW,"[-2, -15, -4, 2, -11, 3]","[-12, 6, -4, 11, 9, 11]",<class 'list'>,<class 'list'>,6,6
262,YGRiBKLjK4Wv8EfhUWR7MR,"[-11, 7]","[-12, 13]",<class 'list'>,<class 'list'>,2,2
263,K7HH5cB6xxPn88HtYMZkyK,"[1, 9, 7, 9, -1, 0, 2, -6, -2]","[-4, -5, 17, 3, -2, 2, 15, 6, 16]",<class 'list'>,<class 'list'>,9,9
264,e9MYfbS4ARbm46n2kKeN3C,"[-5, -11, -8, -11, 3, 5, -5, -14, -4]","[4, 3, -13, -6, 2, -14, 5, -15, 2]",<class 'list'>,<class 'list'>,9,9
265,gQs6kCsn3TF88XjRuVNRNA,"[4, -12, -5]","[-2, -6, -1]",<class 'list'>,<class 'list'>,3,3
266,93ztQRbKYKEwS6xjEcpqnC,[-8],[-10],<class 'list'>,<class 'list'>,1,1
267,GJ5auqRycyRY2CZTBCL4qG,"[-3, 4, -3, -2, -6, -6]","[0, 3, 2, 1, 4, -2]",<class 'list'>,<class 'list'>,6,6
268,o22PoDfeoobX9T3aHTrKbK,"[-1, -17, -14, 6, -11]","[-14, 3, -7, -13, -8]",<class 'list'>,<class 'list'>,5,5
269,hTS7KepDe3DDmWyZrQve6P,"[4, -1, -13, -3, 10, -7, 10, -15, -2, -16, 4, 6, -1]","[-13, 1, 6, -2, -5, -7, 0, -1, 15, 14, 6, 8, -2]",<class 'list'>,<class 'list'>,13,13
270,6EnxyjK3BBsvPRNWWE2Jfv,"[-7, -16, -8, -18, -17, -7, 9, 13, -14, 14]","[12, 13, 13, -4, -2, 7, 2, -7, 12, -3]",<class 'list'>,<class 'list'>,10,10
271,hm9pKsnNfqEbw6BwDRbLeh,"[-6, 9, 12, -1, -1]","[-1, -3, -9, -3, 8]",<class 'list'>,<class 'list'>,5,5
272,2RRrZPQHfpiAVsRciZtsuT,"[-14, -15, -10]","[-16, 9, 12]",<class 'list'>,<class 'list'>,3,3
273,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
274,fUbYD3qyV6zAqt4EopGFPL,"[-5, -4, 0, 1]","[1, -6, -6, 1]",<class 'list'>,<class 'list'>,4,4
275,AzNDxRCFoiiaANZSWkMfh6,"[5, -4, 6, 13, -5, -12, 4, 12]","[2, 13, -3, -7, -7, 7, -8, 0]",<class 'list'>,<class 'list'>,8,8
276,RUYny9xMSGaCrKQGhc6BRs,"[2, 7, -8, -6, -4, 9]","[-4, -8, 7, -7, 7, 6]",<class 'list'>,<class 'list'>,6,6
277,GqtbwLePz82tdkPwuT2uUr,"[-2, 14, -5, 5]","[0, 13, -4, 16]",<class 'list'>,<class 'list'>,4,4
278,Nnd6EUb4m2J7AzWGnQebux,"[-4, -14, -6, -15, 2, 0, -3]","[-18, -14, -4, -14, -7, -14, -18]",<class 'list'>,<class 'list'>,7,7
279,3keLvheG364mNW7zmusRx5,"[13, 16, 9, 1, -7, -7]","[17, -8, 15, 15, 15, -6]",<class 'list'>,<class 'list'>,6,6
280,7g8HpciS8c9BnxFvzFawQR,[-17],[6],<class 'list'>,<class 'list'>,1,1
281,4sycZPeZQH5EpL8UnrkucG,"[0, 11, 4, 8, -9]","[5, -2, 6, -7, -6]",<class 'list'>,<class 'list'>,5,5
282,PZbMrNEQHQhenCdwzAzTb5,"[-19, 3, -6]","[-15, 6, -11]",<class 'list'>,<class 'list'>,3,3
283,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
284,7wbCxz4PGA9CAKMif4deMP,[4],[3],<class 'list'>,<class 'list'>,1,1
285,7wbCxz4PGA9CAKMif4deMP,[4],[10],<class 'list'>,<class 'list'>,1,1
286,etPieAAp2otstbZDaSeyvf,"[7, 11, 0]","[10, -8, -8]",<class 'list'>,<class 'list'>,3,3
287,6Rc3uukotXiZaYEiGicbos,"[2, -1, -6, 5, -15, -16, -4, -16, -8, -13, -16]","[-5, -3, 3, 5, 0, 3, -7, 7, 1, 4, 0]",<class 'list'>,<class 'list'>,11,11
288,4MLKm6wWaVSqrofccdgBBd,"[2, 16, -3, 10]","[5, 4, 7, -5]",<class 'list'>,<class 'list'>,4,4
289,79ojthoBPSx5JzVcUtL6gt,"[-4, -14, -5, 9, -1, -15, 8, -7, 2, -10, -15, 2, 8]","[2, 1, 4, 9, -8, -14, 2, -8, 5, 1, 7, 5, -9]",<class 'list'>,<class 'list'>,13,13
290,gPKQH2bqjWTQnj9JjLYdck,"[-5, 4, 6, 8, 4, -7, 3, 7, 11]","[2, -5, 10, 3, 10, -6, 11, 7, -9]",<class 'list'>,<class 'list'>,9,9
291,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
292,XGCHhPhGwvkGEtsRrnFGRM,"[-11, -13, -17, 2, -4, -12, 2, -12, -10]","[-17, 4, -6, -7, -4, -17, 3, -15, -2]",<class 'list'>,<class 'list'>,9,9
293,LcrY64rUdBjPKpizjb2A4q,"[11, 8, 11, 5, 1, 10, 11, -8]","[-1, 0, 3, -2, 2, 0, -9, -5]",<class 'list'>,<class 'list'>,8,8
294,Zd53tU4ZWwy9UKPmXdLG8k,"[-4, -14, -10, 7]","[4, 7, -12, 6]",<class 'list'>,<class 'list'>,4,4
295,oBkhnbLkQoLVvRywVRErXB,"[-3, 6, -14]","[7, -14, 0]",<class 'list'>,<class 'list'>,3,3
296,fTd5LuhQeqYrX7rAnNd887,"[-1, -2, 11, 11, 11, 9, 1]","[12, -5, -8, -1, -10, 13, 5]",<class 'list'>,<class 'list'>,7,7
297,kDykbgJFsjeXWJa7m5eWaE,"[-5, 4, -1, 5]","[3, 7, 2, -4]",<class 'list'>,<class 'list'>,4,4
298,jJT7YiAEwR7Tx8wAowJ7ew,"[0, -1]","[-5, 7]",<class 'list'>,<class 'list'>,2,2
299,iCy4jfQYgcYdoL99D9nSu6,"[-3, 1, -5]","[6, 6, -12]",<class 'list'>,<class 'list'>,3,3
300,MF6YNbRCcWRWpmwKB5LE44,"[9, -8, -4, 5]","[2, 5, -2, -7]",<class 'list'>,<class 'list'>,4,4
301,7RJnjLu8VHMJR7FybFD33v,"[5, -8]","[-8, 7]",<class 'list'>,<class 'list'>,2,2
302,aPjZsWA2HW2M4VHsMQy2Rd,"[8, 5, 18, 16, 7, 10, 18, 13, -4, 13, 18, 1]","[16, 8, 12, -5, 10, 16, 12, 9, 1, 16, -3, -2]",<class 'list'>,<class 'list'>,12,12
303,g76qnJRgBGjmAB2updJ43g,"[8, 7, 0, 4, -3, -2, 3, -3]","[9, -4, 1, 9, -9, -6, 1, -4]",<class 'list'>,<class 'list'>,8,8
304,bpGPWt27qbBcmBAYYTSXJE,"[-14, -8, -14, 9, 0]","[10, -6, -1, -7, 6]",<class 'list'>,<class 'list'>,5,5
305,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
306,XwMrmJZxxDLB8VecnFgi2e,"[6, 1, -8]","[9, -2, -2]",<class 'list'>,<class 'list'>,3,3
307,Tzokzs2qmcHazG6H6yPXrz,"[-3, 5, 5, -3, 1, -8, 2]","[-4, 3, 6, 4, -2, -4, -6]",<class 'list'>,<class 'list'>,7,7
308,TSDRZcy239ZaPFjvvAyh7W,"[9, -15, -18, -16, -6, 1, -2, -8, -1, -2, -9, 0, 10]","[5, 4, 8, -10, -15, -13, -17, -8, -12, -10, -5, -9, -16]",<class 'list'>,<class 'list'>,13,13
309,kd6AHqzTVb7xxuJprYiGV8,"[-8, -14]","[-13, -18]",<class 'list'>,<class 'list'>,2,2
310,fN5TCDvrZ3zangRmcdfL7e,"[-1, 1, 14, 3, 15, -7, -2]","[10, 9, -7, 14, 17, 14, 5]",<class 'list'>,<class 'list'>,7,7
311,g8DuEKvHL4ozdmPwnCfTTS,[-1],[-10],<class 'list'>,<class 'list'>,1,1
312,msXebMhddbDKvFzJo5VCaV,"[-5, -4, -1, -11]","[-9, -4, -9, -7]",<class 'list'>,<class 'list'>,4,4
313,6ZLmsybhTTZtXnu26g7Chb,"[-18, -2, -13, -8, -1]","[-7, -16, -12, -6, 4]",<class 'list'>,<class 'list'>,5,5
314,95fo9GFmqYa3G3zoHFS2RN,"[7, 5, 1, -6, 5, -3, -9, 8, -1, -6]","[2, 4, 8, -1, 7, 6, 1, -3, -6, 6]",<class 'list'>,<class 'list'>,10,10
